index,background,roi_1,roi_2,roi_3,roi_4,roi_5,roi_6,roi_7,roi_8,roi_9,roi_10,roi_11,roi_12,roi_13,roi_14,roi_15,roi_16,roi_17,roi_18,roi_19,roi_20,roi_21,roi_22,roi_23,roi_24,roi_25,roi_26,roi_27,roi_28,roi_29,roi_30,roi_31
345,131,272.7272131147541,352.58941877794337,367.6405087592993,282.4392667844523,356.3026026967701,216.55989557184455,261.59351815696994,376.89416389476867,242.01650357820944,260.212935457737,237.7273369853331,242.86815975286848,291.1764705882353,241.66666666666666,184.0904315408947,354.942254174397,304.3227203260316,270.79857099422316,348.99457613499396,217.75274619387164,216.48508430609598,244.014192139738,262.75087514585766,245.8728777589134,290.43027210884355,211.56021689497717,302.7379492894957,202.65227963525837,262.10455764075067,235.38624930128563,362.7992619926199
346,132,273.959781420765,352.4843517138599,367.29469642428603,282.05697879858656,356.17372216995926,216.70810322321518,262.61694650527136,378.0172361657091,242.03967674407284,260.0270051309749,238.06167167344054,243.03905560458958,294.5882352941176,244.33333333333334,184.1849299593312,354.9515306122449,303.881049414162,270.7604134995439,349.2053033346726,217.71439583734823,216.4155317769131,244.4653384279476,261.98395565927655,245.74915110356537,289.45432458697763,211.02340182648402,302.1251044859292,202.5777102330294,261.97962466487934,234.5427613191727,362.63173431734316
347,130,274.38601092896175,350.6095380029806,367.11471082313415,282.72946113074204,356.49388523047975,216.17049904608896,262.6267083170637,377.2219534321137,242.02039822793438,259.83391844450443,237.71461388937976,242.94086496028243,293.6470588235294,240.38888888888889,183.955038409399,354.5853432282004,304.18670402445235,270.86774095469747,348.777822418642,217.62748121025245,216.20006485084306,244.2085152838428,260.4792882147025,245.64473684210526,289.4812925170068,211.05964611872147,302.3287823906381,202.36251266464032,261.8160857908847,233.6825041922862,362.5654981549815
348,129,276.7097267759563,350.71982116244413,367.4086873050156,282.20583038869256,356.57290686735655,216.36208454664123,262.3898867629832,378.13940127003326,242.0790613894163,260.28503915743994,237.9962890970136,243.27052074139453,294.47058823529414,252.11111111111111,184.19170808856757,355.24420222634507,304.43555781966376,271.59318941927637,348.71976697468864,217.79109655039505,216.16536964980546,244.360807860262,260.0586347724621,245.5600594227504,289.51020408163265,211.56792237442923,302.2482585678462,202.68166160081054,261.98123324396784,233.79597540525432,363.3380073800738
349,131,277.83825136612023,349.35842026825634,367.3038156947444,282.69898409893995,356.7535277516463,216.6739632493222,262.2805544709098,377.48835802842456,242.2288593544618,260.062381852552,238.26948224067857,242.72738305383936,295.3529411764706,243.94444444444446,184.2584161771351,355.50927643784786,303.7277126846663,272.5589844937671,348.04419445560467,217.5571401040663,215.8153372243839,243.7816593886463,258.98103850641775,245.26146010186758,288.8243440233236,211.11158675799086,301.3310114237949,202.13211752786222,262.05415549597853,233.35550586920067,363.6088560885609
350,132,278.1932240437159,349.5543964232489,367.5509959203264,283.45914310954066,356.61962997804955,216.58258861331458,263.3238969152675,378.1499848805564,241.9540431332457,259.97177963813124,238.03154267538434,243.54964695498677,292.3529411764706,241.05555555555554,184.15431540894713,355.01808905380335,303.32246561385637,272.62678625722106,348.1526717557252,217.26093659664676,216.11527237354085,244.41375545851528,258.8526837806301,245.17211375212224,288.9778911564626,210.96575342465752,301.3368626358317,202.15035460992908,258.43753351206436,233.17048630519844,363.0859778597786
351,131,278.5656830601093,350.03725782414307,367.03335733141347,284.0693462897527,355.9322671683913,216.72256250627572,263.70968371729793,377.88237072875717,242.09848595491943,259.6941668917094,238.05522177063085,243.3983892321271,300.8235294117647,249.22222222222223,184.13025305015816,355.1525974025974,303.00025471217526,273.29796290665854,347.9787063077541,216.7656581229524,216.13813229571986,243.70633187772927,258.6394399066511,244.8100594227504,289.45213799805634,210.7197488584475,300.73390916689885,202.0901722391084,256.95656836461126,233.03186137506987,363.61642066420666
352,127,278.728306010929,348.7608047690015,367.3786897048236,285.1219081272085,356.2223267481969,216.66251631689929,264.7268645060523,377.6598125188993,242.1366048391023,259.69457196867404,238.14225128114506,243.81994704324802,294.7647058823529,245.66666666666666,184.0822413014008,354.60714285714283,302.36296484971984,272.3239586500456,348.0431900361591,217.37386779726344,216.65142671854733,243.69268558951964,257.61581096849477,244.61184210526315,288.6098153547133,210.69691780821918,300.4495681248259,201.99169199594732,256.5672922252011,232.14980435997765,363.59981549815495
353,131,278.5497267759563,349.4709388971684,367.07751379889606,284.97703180212017,356.04107870805893,216.44522542423937,264.5575946895744,378.11581493801026,241.92050046248966,259.3545773697002,237.72954585615832,243.60789938217124,296.3529411764706,242.72222222222223,184.4179281518301,354.37012987012986,302.90091696383087,271.85405898449375,347.3806749698674,216.90691848140295,216.8808365758755,243.24508733624455,256.9136522753792,244.19567062818336,288.88824101068997,210.77140410958904,300.2216494845361,201.52462006079028,256.83914209115284,230.539407490218,363.3892988929889
354,132,280.4373770491803,356.10506706408347,370.87928965682744,287.22239399293284,359.6622765757291,220.8107239682699,266.19855525185477,384.10250982763836,249.16196874543596,263.7144207399406,244.8038522707192,250.376213592233,288.94117647058823,247.72222222222223,190.4349299593312,356.0911410018553,305.80183392766173,274.3379446640316,349.5271193250301,222.6949315860474,221.68855382619975,245.72652838427948,257.634772462077,246.32703735144312,290.4149659863946,213.43093607305937,301.4538868765673,203.79290780141844,258.628418230563,231.8144214645053,364.8708487084871
355,132,277.86185792349727,352.827868852459,366.34485241180704,285.37875441696116,357.12511759172156,218.57515814840846,265.3606013276064,380.1578469912307,244.8089187478701,261.70415879017014,241.11097367025977,246.53387025595762,291.5882352941176,247.38888888888889,187.0388612742883,354.89749536178107,303.97962302598063,273.54545454545456,348.42547207713943,219.5193678936211,219.38197146562905,244.4623362445415,256.1779463243874,245.46689303904924,289.13168124392615,212.40211187214612,300.78127612148234,203.01843971631206,257.7490616621984,230.19675796534378,364.090036900369
356,132,278.07409836065574,358.1378539493294,367.9282457403408,285.9929328621908,357.57541549074944,219.4830806305854,266.81433033971103,381.4012700332628,246.47144734920403,262.3879287064542,242.20144901926136,247.965026478376,288.3529411764706,244.38888888888889,188.3402620876638,355.3260667903525,303.366276107998,275.2826086956522,348.0413820811571,220.15725573328194,219.86770428015564,244.73498908296943,256.2820886814469,245.60993208828523,289.0838192419825,212.43236301369862,300.239481749791,203.23505572441744,256.5672922252011,230.7501397428731,364.3070110701107
357,129,276.6107103825137,353.51192250372577,364.2459803215743,285.09010600706716,355.34744433991847,216.94688221709006,266.38442014837955,379.2434230420321,242.08602307579963,259.6550094517958,238.3140130765153,243.92398499558695,287.70588235294116,243.88888888888889,184.49971757794847,353.6727736549165,301.98879266428935,274.41988446336273,346.0078344716754,216.71478126806707,216.9982166018158,242.59497816593887,255.4171528588098,244.1199066213922,287.6775996112731,210.64012557077626,298.9380050153246,201.76251266464033,255.4504021447721,228.54220234768027,362.6629151291513
358,131,276.48284153005466,351.73025335320415,363.43892488600915,284.27164310954066,354.43650047036687,216.81202932021287,266.4150722374073,379.026912609616,241.63930675234897,258.91641911963274,237.65815515108676,243.56167255075022,289.1764705882353,249.61111111111111,184.10698147311342,353.9325139146568,300.22924095771776,273.9217087260566,345.38971474487744,215.931586047408,216.56760700389106,242.3957423580786,255.60268378063012,243.6733870967742,286.9414480077745,210.73658675799086,298.17107829478965,201.0287740628166,255.55281501340482,230.00782560089436,362.82324723247234
359,132,276.34950819672133,351.473174366617,362.1955843532517,283.60468197879857,354.818751959862,216.43438096194396,267.77743069113626,379.35228303598427,241.48488389075507,258.3401296246287,237.73590740413502,243.35712709620478,290.0,249.05555555555554,183.81416629010394,353.3613172541744,300.40499235863473,273.2842809364549,345.11370028123747,215.85122374253228,216.19909208819715,242.2360807860262,256.05134189031503,243.5201612903226,286.75024295432456,210.1404109589041,298.0894399554193,201.29969604863223,254.84879356568365,231.53549468977081,362.59059040590404
360,132,276.48677595628413,350.77347242921013,361.76361891048714,283.8136042402827,355.164941988084,216.52665930314288,269.4345958609918,379.3453280919262,241.72679032179542,258.9324871725628,237.6829828591624,243.3160856134157,289.6470588235294,244.27777777777777,183.9508585630366,353.22820037105754,300.10697911360165,273.1801459410155,345.3591803937324,216.05820003854308,216.79523346303503,242.42822052401746,255.6368144690782,243.8800933786078,286.48590864917395,210.46575342465752,297.62566174421846,200.89807497467072,254.86487935656837,231.70598099496925,362.49446494464945
361,131,276.24284153005465,351.0849478390462,362.2994960403168,284.15150176678446,354.8921291941047,216.31659805201326,268.19523623584536,379.6827940731781,241.526215860961,258.448420199838,237.8857572009189,243.78574580759047,289.94117647058823,247.05555555555554,183.9283777677361,352.8344155844156,299.428425878757,272.64533292794164,344.7790277219767,215.68086336481016,216.98816472114137,241.91512008733625,256.0475495915986,243.29711375212224,286.0668124392614,210.2034817351598,297.48049595987743,200.85552178318136,254.98445040214477,231.7987702627166,362.2381918819188
362,129,276.5818579234973,352.5327868852459,361.7619390448764,285.1844081272085,354.6679209783631,216.0852495230445,267.44181960171807,378.4614454188086,241.55338104279247,258.5020253848231,238.16345644106732,243.54368932038835,288.94117647058823,246.38888888888889,184.10172842295526,353.4928107606679,299.944218033622,273.2348738218303,344.4646444355163,215.66236269030642,217.2119001297017,242.00136462882097,255.83051341890314,243.205220713073,286.27623906705537,210.39783105022832,297.1333240456952,201.0419452887538,254.28364611260054,233.24203465623253,362.3217712177122
363,131,275.79125683060107,354.8897168405365,362.738900887929,284.6676236749117,353.6434619002822,216.13615824882015,268.38149160484187,379.13486543695194,241.27671486295702,258.56737780178236,238.13571302350238,243.51566637246248,288.88235294117646,243.22222222222223,184.00536601897875,353.44782003710577,299.1113092205807,272.3675889328063,344.0052229811169,215.59491231451148,217.43514915693905,242.1872270742358,256.056301050175,243.0046689303905,285.63216715257533,209.97574200913243,296.4512398996935,200.47213779128674,253.54530831099197,233.6836221352711,362.0273062730627
364,129,277.25726775956286,355.58196721311475,363.39692824574036,284.5713339222615,353.27783004076514,216.06315895170198,267.8559156579461,378.26640459631085,241.1925904288983,258.99378881987576,238.13641986216646,243.0257060900265,289.52941176470586,244.11111111111111,183.89635110709443,353.00417439703153,298.8331635252165,272.342353298875,343.4987946966653,215.53594141453073,217.59970817120623,241.9724344978166,256.40256709451575,242.09783531409167,285.3381924198251,209.9083904109589,296.09306213429926,200.45775075987842,253.68900804289544,234.43655673560647,362.14981549815496
365,131,277.77901639344265,355.4225037257824,363.8483321334293,284.6804328621908,351.5957980558169,215.94296616126118,267.7077313549395,378.2391895978228,241.1437125748503,258.0731839049419,238.32673617246863,243.7213150926743,292.3529411764706,244.33333333333334,183.9734523271577,353.03409090909093,297.97121752419764,271.79188203101245,343.61028525512256,215.08190402775102,217.5702010376135,241.1743995633188,256.15315052508754,242.82894736842104,285.4424198250729,209.7288812785388,295.62176093619394,200.19756838905775,253.53565683646113,233.94801565120179,362.17675276752766
366,129,278.06185792349726,354.06259314456037,364.0316774658027,284.4708480565371,352.5079962370649,216.06165277638317,267.0847325263569,378.5019655276686,240.98963049510735,258.2084796111261,238.6623078282382,243.84565313327448,287.4117647058824,251.11111111111111,183.88279484862178,353.32282003710577,297.40219052470707,271.2570690179386,342.962434712736,214.89477741375987,217.70622568093384,241.2188864628821,255.64498249708285,242.67402376910016,285.242954324587,208.9337899543379,295.51504597380887,200.35238095238094,253.5941018766756,234.4583566238122,362.1505535055351
367,128,277.10819672131146,352.22503725782417,362.8622510199184,284.0030918727915,352.17936657259327,216.112360678783,267.6544318625537,378.79135167825825,241.01251156224137,257.93262219821764,238.15170524827707,243.98852603706973,289.7647058823529,247.88888888888889,183.88872571170356,352.63682745825605,297.27101375445744,270.84189723320156,342.91582965046206,214.95471189053768,217.81728274967574,240.8676310043668,255.81301050175028,242.37669779286927,284.71987366375123,209.15696347031962,295.1617442184452,200.29645390070922,253.49436997319035,234.82280603689213,361.7210332103321
368,132,277.21551912568304,351.4388971684054,361.6743460523158,284.09143109540634,352.29476324866727,215.88362285370016,267.0091761030847,378.16177804656786,240.87999610535027,257.4778557926006,237.8838133945927,243.66405560458958,282.70588235294116,243.05555555555554,183.88816086760053,351.821892393321,296.5058583800306,270.0252356339313,342.23362796303735,214.64771632299093,217.0653372243839,241.15693231441048,255.28471411901984,241.68612054329373,284.4565111758989,209.17751141552512,294.600724435776,199.9969604863222,253.00375335120643,235.76579094466183,361.749815498155
369,131,276.5582513661202,348.4061102831595,361.21718262538997,283.94125441696116,351.5017246785826,215.52445024600863,265.8828582584928,378.80465678863015,240.70829073560196,257.11382662705915,237.85898568651706,243.61264342453663,285.29411764705884,241.05555555555554,183.52767736104835,352.14239332096474,296.134742740703,269.92839768926723,341.7049015668943,214.02698015031797,217.14931906614785,240.5311135371179,255.18640606767795,241.68951612903226,283.9142371234208,208.8204908675799,294.64488715519644,199.59290780141845,252.80697050938338,235.8848518725545,361.7226937269373
370,130,277.22273224043715,347.1892697466468,360.6837053035757,284.11638692579504,352.5004703668862,215.55577869263982,265.22530261616555,378.84608406410644,240.882138162699,257.39359978395896,238.20339282558757,243.88437775816416,288.52941176470586,243.44444444444446,183.4710234975147,352.1027365491651,295.9325012735609,270.29522651261783,341.59863398955406,214.18327230680285,217.21741245136187,240.7186135371179,255.74416569428237,241.9219015280136,283.8695335276968,208.85188356164383,294.52786291446085,199.86342451874367,252.12225201072386,234.70821688093906,362.4416974169742
371,132,277.3728961748634,345.4918032786885,360.2433405327574,282.5136925795053,350.2699905926623,215.43448137363188,264.5361187036314,378.78500151194436,240.4106421303734,256.9312719416689,237.57430641456088,243.96635039717563,291.05882352941177,238.72222222222223,183.3606529597831,351.649814471243,295.2427407030056,269.9539373669808,341.1357975090398,213.91578338793602,216.85603112840468,240.31768558951964,255.84859976662779,241.16595925297113,282.90694849368316,208.93293378995435,293.8032878239064,199.21377912867274,252.43109919571046,234.96254891000558,361.90202952029523
372,132,277.3182513661202,344.42622950819674,360.43580513558913,283.19081272084804,350.7735967387896,215.3108745858018,264.36626317844593,378.14756576957967,240.37719682586047,256.86011342155007,237.8131295281852,244.08428949691086,278.52941176470586,247.05555555555554,183.4546995029372,352.2613636363636,294.53744268976055,270.6812100942536,341.1181197267979,213.63904413181731,216.97503242542152,240.65829694323145,255.60647607934655,241.63709677419354,282.72764820213797,208.2203196347032,293.92588464753413,199.35238095238094,252.30616621983916,235.1464505310229,361.99446494464945
373,128,278.23978142076504,343.8591654247392,360.51187904967605,282.79814487632507,350.40921919096894,215.44251430866552,264.5675517376025,378.4402781977623,240.63512000389466,256.89413988657844,237.49010425870296,244.3663945278023,281.2352941176471,240.05555555555554,183.56139855399908,351.7040816326531,294.32857870606216,271.17117664943754,340.59220570510246,213.14126035845058,216.51815823605708,240.37827510917032,254.1718203033839,241.20500848896435,282.4866375121477,208.39640410958904,293.1890498746169,199.2034447821682,252.46112600536193,235.17775293460033,361.77785977859776
374,128,277.9154098360656,344.5245901639344,359.96040316774656,282.84982332155477,349.97616807776734,215.35294708304048,265.1634127294026,378.2552162080435,240.28961589017086,256.7084796111261,237.386817458915,244.3480803177405,282.94117647058823,246.94444444444446,183.27490962494352,351.30078849721707,293.7985226693836,271.6603830951657,340.1096826034552,213.61341298901522,215.7714007782101,239.83760917030568,253.74795799299883,241.06748726655348,282.79761904761904,208.69834474885846,293.4431596544999,199.25288753799393,252.10723860589812,233.4784795975405,361.75073800738005
375,132,277.3554098360656,345.12295081967216,359.14494840412766,282.9582597173145,349.8287864534337,215.2569535093885,265.63373682155407,378.2887813728455,240.2619638771238,256.40089116932216,237.35253578370737,244.42332303618713,280.1764705882353,248.77777777777777,183.35828061455038,351.2525510204082,293.51910341314317,271.7395865004561,339.4666532744074,213.5854692619002,214.84857328145267,240.26228165938863,253.8573512252042,240.9265704584041,281.65427599611274,208.7716894977169,293.13875731401504,199.09604863221884,251.97533512064342,232.23253214086083,361.68763837638375
376,130,277.3626229508197,346.5156482861401,359.7986561075114,283.17402826855124,350.55095641266854,215.11025203333668,265.7155408043733,377.51164197157544,240.478895866803,256.52335943829326,237.81083230252696,244.44185789938217,292.94117647058823,242.72222222222223,183.43781066425666,350.69921150278293,293.6856851757514,271.84128914563695,339.49899558055444,213.73540181152438,214.55577172503243,239.7811135371179,254.70740956826137,241.08934634974534,281.30879494655005,208.43093607305937,292.57105043187516,199.0079027355623,252.07238605898124,231.16377864728898,362.3376383763838
377,131,278.6360655737705,345.6728763040239,360.03047756179507,283.66453180212017,349.9206647851991,215.00080329350337,265.66634127294026,376.70819473843363,240.24867338493743,256.404266810694,237.77354656299698,244.37698587819946,284.1764705882353,241.05555555555554,183.48441030275643,350.5426716141002,293.1158940397351,271.74110671936756,339.5614704700683,213.26479090383503,214.51880674448768,239.38100436681222,254.24008168028004,240.2618845500849,281.70821185617103,208.2542808219178,292.55767623293394,199.17791286727456,251.24932975871315,231.42034656232534,361.70239852398527
378,125,278.51803278688527,345.3703427719821,359.18910487161025,283.0499116607774,349.0636563185952,215.10764132945076,266.03846153846155,376.5455095252495,239.95657465556693,255.99770456386713,237.22786711433116,244.3343998234775,282.3529411764706,241.88888888888889,183.53021915951197,350.41952690166977,292.7822210901681,271.2268166615993,338.84993973483324,213.34168433224127,213.81225680933852,239.56331877729258,254.82876312718787,240.57067062818336,280.8824101068999,208.55850456621005,292.2776539426024,198.5355623100304,251.30563002680964,231.50642817216323,361.62232472324723
379,131,277.86207650273224,344.655737704918,359.7583393328534,283.0810512367491,349.7365945437441,215.30916758710714,266.5587661069895,376.12760810402176,240.27296626259675,255.99122333243315,237.63933557165578,244.42464695498677,281.3529411764706,238.77777777777777,183.51050610031632,350.5496289424861,292.6123280692817,271.8076923076923,338.90076335877865,213.1701676623627,213.95719844357976,239.58160480349346,254.6560676779463,240.67466044142614,281.2555879494655,208.20319634703196,292.348425745333,198.84113475177304,251.48203753351206,232.39072107322528,362.07767527675276
380,132,275.94491803278686,343.00521609538004,358.92536597072234,282.03136042402826,349.76763875823144,215.0020082337584,266.5839515814135,376.1533111581494,240.02122584100093,255.35403726708074,237.6124757024209,244.22043248014123,290.88235294117646,245.0,183.39409173068233,350.4580241187384,291.7307692307692,271.46594709638185,337.79329047810364,213.10464444016188,214.04377431906616,239.1140829694323,254.49795799299883,240.30411714770798,280.24684159378035,207.9200913242009,291.88353301755365,198.56210739614994,251.13029490616623,234.35885969815538,361.46734317343174
381,131,275.7160655737705,341.4321907600596,358.5037197024238,281.47062720848055,349.6121041078708,214.7351139672658,266.57594689574387,376.5706078016329,239.88700647485516,255.48339184445044,237.84325852624139,244.50728155339806,279.47058823529414,240.5,183.41069814731134,349.8821892393321,291.1882322975038,270.9113712374582,338.1679389312977,213.12083253035266,214.03080415045395,239.0559497816594,254.51808634772462,239.8522920203735,280.22108843537416,207.81050228310502,291.67400390080803,198.43181357649442,250.4058981233244,234.58971492453884,361.49944649446496
382,129,275.79431693989073,341.09165424739194,358.50539956803453,281.71687279151945,350.52681091251173,215.0348428557084,266.04353768059354,376.45963108557606,239.8751277931941,255.30799351876857,237.4945220003534,243.87488967343336,282.5882352941176,240.66666666666666,182.94628332580209,350.0584415584416,291.1102903718798,270.7137427789602,337.6145038167939,212.7725958758913,213.31825551232166,238.6880458515284,254.803967327888,239.08595076400678,279.9533527696793,207.83390410958904,291.07411535246587,197.974062816616,250.57319034852546,233.86696478479598,361.55516605166054
383,130,275.84743169398905,342.1117734724292,358.19654427645787,282.2393992932862,351.52116650987773,215.1687920473943,267.2243264349863,375.8590867856063,239.63258848157344,254.8379692141507,237.3142781410143,244.24062224183584,279.3529411764706,241.27777777777777,183.03406009941256,349.07305194805195,290.0109526235354,270.4993919124354,336.71494576134995,212.7315475043361,212.86592088197148,238.53711790393012,254.81096849474912,239.6300933786078,279.30272108843536,207.87043378995435,290.33170799665646,198.0224924012158,250.61286863270777,233.78367803242034,360.9881918819188
384,131,275.7746448087432,341.9016393442623,357.8408927285817,281.43418727915196,352.43555973659454,215.20142584596846,266.45548613822723,376.28696703961293,239.4963244243221,254.61315149878476,237.19305531012546,244.2691968225949,281.5882352941176,251.44444444444446,182.9814731134207,349.03594619666046,289.4381049414162,270.0360291882031,336.2304138208116,212.10792060127193,212.8202010376135,238.34579694323145,254.78267211201867,239.19376061120542,279.0315840621963,207.537100456621,290.13806074115354,197.55055724417426,249.7882037533512,233.5612073784237,361.3533210332103
385,131,275.2730054644809,340.77719821162447,358.77513798896086,282.01634275618375,353.01411100658515,215.47846169294107,266.55544709098007,376.6501360749924,239.65960761404023,254.8200108020524,237.4387701007245,244.79986760812002,276.11764705882354,242.44444444444446,183.18306597379123,349.7692486085343,289.4447274579725,270.00516874429917,336.9702691844114,212.18597032183465,212.89559014267186,238.38018558951964,255.02362893815635,239.687181663837,278.8620019436346,207.79423515981736,290.3007801616049,198.14468085106384,249.99892761394102,234.36277249860257,360.99428044280444
386,130,276.1224043715847,339.628912071535,359.0962323014159,281.2617049469965,351.55910943869554,215.47554975399137,266.2180788754393,378.32385848200784,239.61360206416435,254.6478530920875,237.90722742534015,245.0951015004413,283.05882352941177,235.44444444444446,183.20854044283777,349.4654452690167,289.4595007641365,269.6546062633019,336.00200883889113,212.51435729427635,212.75032425421531,237.89819868995633,254.61901983663944,239.15195246179965,279.3415937803693,207.55365296803652,289.7908888269713,198.05876393110435,249.4959785522788,234.75405254332028,361.7981549815498
387,130,276.4255737704918,338.1967213114754,358.9030477561795,282.2422703180212,351.43367826904984,215.31890752083544,265.89222959781335,377.5446023586332,239.73808480599777,254.23413448555226,237.8641102668316,245.4025816416593,278.8235294117647,240.83333333333334,183.15425892453683,349.4645176252319,288.6100356597045,269.39297658862876,336.2613499397348,212.1755636924263,212.84922178988327,237.84224890829694,254.24008168028004,239.05220713073004,278.26239067055394,207.11444063926942,289.3174979102814,197.7756838905775,249.29115281501342,236.54387926215762,361.2046125461255
388,129,275.8727868852459,336.3241430700447,358.7940964722822,281.4487632508834,349.8761367199749,215.01646751681895,265.2229597813354,377.9440580586634,239.3166837057592,254.16959222252228,237.49187135536314,244.93214916151808,280.3529411764706,241.38888888888889,183.2232828739268,348.7657699443414,288.3283239938869,269.4343265430222,335.191844114102,212.20119483522836,212.67736705577173,237.91157205240174,254.38477246207702,239.14006791171477,277.810009718173,207.18635844748857,288.5938980217331,197.60263424518743,248.35817694369973,236.30240357741755,361.36568265682655
389,131,276.48349726775956,337.7451564828614,358.4528437724982,281.31492932862193,350.03417999372846,215.3026408273923,265.41038656774697,377.00665255518595,239.45917920257048,253.83594382932756,237.87966071744125,245.17111650485438,277.2352941176471,239.22222222222223,182.97226615454136,348.5551948051948,287.41161487519105,269.7388263910003,334.9039775010044,211.8758913085373,213.11300259403373,237.66566593886463,255.4571178529755,238.87266553480475,277.67614188532553,207.33932648401827,288.829200334355,197.78926038500506,249.20268096514747,236.1442146450531,361.09538745387454
390,130,276.20830601092894,340.24739195231,358.2356611471082,282.34275618374556,348.9244277202885,215.13917059945777,265.9535337758688,376.7006350166314,239.1192736478263,253.73062381852552,237.92516345644106,245.1856796116505,278.94117647058823,240.44444444444446,183.2517510167194,348.5064935064935,287.17931737137036,269.26330191547584,334.48754519887507,211.76739256118714,214.04442282749676,237.3198689956332,255.4156942823804,238.61587436332766,277.13654033041786,207.27197488584474,288.31150738367234,197.26666666666668,249.64664879356567,234.7115707098938,360.7357933579336
391,131,276.5672131147541,344.5171385991058,358.76481881449484,282.422703180212,349.2480401379743,215.34852896877197,266.91468176493555,378.52283035984277,239.57363322136214,254.14609775857414,238.09233080049478,245.32855251544572,275.29411764705884,239.94444444444446,183.16239267962044,349.4227736549165,287.12888436067243,269.4846457889936,335.0855765367618,212.06051262285604,214.0742542153048,237.4579694323144,255.299008168028,239.214558573854,277.59572400388726,207.2548515981735,288.72415714683757,197.8113475177305,249.43163538873995,235.55226383454445,361.86346863468634
392,129,277.28306010928964,344.36959761549923,358.62970962323016,281.82773851590105,348.12229539040453,214.85611005120995,266.93401015228426,377.21771998790445,239.47368677279587,253.55684580070212,238.12413854037817,245.26334951456312,285.47058823529414,234.05555555555554,183.0206168097605,348.74860853432284,287.4276617422313,269.0147461234418,333.951586982724,211.68221237232606,213.32587548638134,237.75218340611355,256.3270128354726,238.90471137521223,277.2973760932945,206.9306506849315,288.44915018110896,197.04295845997973,248.9544235924933,234.36892118501956,360.74243542435426
393,129,276.3991256830601,344.769001490313,357.4065274778018,280.80984982332154,348.44089056130446,215.13826689426648,266.75673565013665,377.16812821288175,239.10700550119273,253.74723197407508,238.0772221240502,245.11893203883494,276.8235294117647,244.5,183.1762878445549,348.8589981447124,286.8718797758533,270.16175129218607,333.7675773402973,211.8745423010214,213.85781452658884,237.0698689956332,256.4355309218203,238.65067911714772,277.33527696793004,207.4543378995434,287.74686542212316,197.27862208713273,248.2970509383378,234.78367803242034,361.11328413284133
394,132,277.6454644808743,350.03725782414307,360.60715142788575,282.42049469964667,349.5703982439636,217.6228537001707,267.3682155408044,380.94345328091924,243.32048098924102,256.10167431812044,242.14931966778582,249.33451015004414,276.52941176470586,243.55555555555554,186.96029145955717,349.7277365491651,288.491594498217,271.67178473700216,333.95439935717155,215.29215648487184,217.12467574578469,238.68859170305677,257.6193115519253,239.6300933786078,278.0709426627794,208.99857305936072,288.5785734187796,198.5082066869301,249.07238605898124,235.70877585243153,362.1011070110701
395,132,278.04043715846996,348.9485842026826,359.9210463162947,283.33060954063603,349.24741298212604,217.34360879606388,268.4500195236236,381.2591472633807,243.05764081592912,255.35295706184175,242.09374447782292,249.39375551632833,273.7647058823529,244.05555555555554,186.67572300045188,349.04499072356214,286.7664289353031,271.57069017938585,333.0833668139815,214.700327616111,216.97470817120623,237.74099344978166,256.6271878646441,239.30836162988115,277.7422254616132,208.96489726027397,287.9908052382279,197.9436676798379,249.09919571045577,235.61375069871437,361.37675276752765
396,126,278.4977049180328,348.9143070044709,360.60307175425964,283.9834363957597,349.3722169959235,217.24329751983132,267.7405310425615,382.2482612639855,243.14682829463024,255.79800162030787,241.83725039759676,249.43832744924978,274.88235294117646,246.05555555555554,186.70741075463172,348.9791280148423,286.642129393785,272.5380054727881,332.9817195660908,214.8130661013683,217.00032425421531,237.79748908296943,256.3343057176196,238.75488115449915,277.2186588921283,208.66409817351598,287.8726664809139,198.25450861195543,249.43109919571046,235.5880380100615,361.94446494464944
397,130,276.35628415300545,344.429955290611,356.9853611711063,281.67910777385157,346.91251175917216,214.47534893061552,266.1600937133932,378.4172966434835,238.30397741103158,252.80367269781257,237.25039759674854,244.66107678729037,271.2352941176471,243.22222222222223,182.54360596475374,347.7544063079777,284.60010188487007,270.3887199756765,330.20168742466853,210.85893235690884,214.30236705577173,236.18831877729258,253.85764294049008,237.33510186757215,275.5208940719145,206.45690639269407,285.81916968514906,196.44701114488348,247.65790884718498,233.7043040804919,360.5653136531365
398,128,276.09486338797814,346.3450074515648,357.3544516438685,281.4863074204947,346.8011915961116,214.55999598353247,266.5728231159703,377.7475052918053,238.44092303198482,252.67229273561978,237.02040996642518,245.21259929390996,273.94117647058823,235.38888888888889,182.53586760054225,347.7845547309833,283.4370860927152,270.89434478564914,329.67697870630775,210.74677201772982,213.48054474708172,235.29039301310044,252.62193698949824,237.38455008488964,275.39820213799806,206.32705479452054,285.84159933129007,196.27456940222896,247.30831099195711,232.33370598099498,360.36180811808117
399,133,276.31956284153006,346.7220566318927,356.88408927285815,281.93484982332154,346.1991219818125,214.50256049804196,266.4869191721984,378.22921076504383,238.2219950343216,252.6176073453956,237.00998409613007,244.95255957634598,275.11764705882354,239.33333333333334,182.53643244464527,347.2481447124304,283.24961793173713,270.77637579811494,329.36098834873445,210.30256311428022,213.84987029831387,235.71643013100436,252.4127771295216,237.1769949066214,275.0580660835763,206.30650684931507,285.44594594594594,196.16494427558257,247.56353887399464,232.56567915036334,359.9040590405904
